#  an         x(")        x_er(")     y(")        y_er(")    UT1-TAI(s)  UT1_er(s)     dX(")       dX_er(")    dY(")       dY_er(")
   1983.20   -0.128775    0.002000    0.499175    0.002000 -20.9835174   0.0001000    0.000000    0.001000    0.000000    0.001000
   1983.25   -0.060386    0.002000    0.541817    0.002000 -21.0377089   0.0001000    0.000000    0.001000    0.000000    0.001000
   1983.30    0.018436    0.002000    0.560548    0.002000 -21.0901069   0.0001000    0.000000    0.001000    0.000000    0.001000
   1983.35    0.088428    0.002000    0.553914    0.002000 -21.1362903   0.0001000    0.000000    0.001000    0.000000    0.001000
   1983.40    0.164995    0.002000    0.530416    0.002000 -21.1801749   0.0001000    0.000000    0.001000    0.000000    0.001000
   1983.45    0.221844    0.002000    0.479893    0.002000 -21.2199012   0.0001000    0.000000    0.001000    0.000000    0.001000
   1983.50    0.270307    0.002000    0.420283    0.002000 -21.2531248   0.0001000    0.000000    0.001000    0.000000    0.001000
   1983.55    0.307037    0.002000    0.348698    0.002000 -21.2774572   0.0001000    0.000000    0.001000    0.000000    0.001000
   1983.60    0.324412    0.002000    0.274547    0.002000 -21.3053884   0.0001000    0.000000    0.001000    0.000000    0.001000
   1983.65    0.312182    0.002000    0.195040    0.002000 -21.3362181   0.0001000    0.000000    0.001000    0.000000    0.001000
   1983.70    0.271746    0.002000    0.122782    0.002000 -21.3683665   0.0001000    0.000000    0.001000    0.000000    0.001000
   1983.75    0.213535    0.002000    0.064572    0.002000 -21.4032338   0.0001000    0.000000    0.001000    0.000000    0.001000
   1983.80    0.144638    0.002000    0.027326    0.002000 -21.4419238   0.0001000    0.000000    0.001000    0.000000    0.001000
   1983.85    0.062169    0.002000    0.015164    0.002000 -21.4850348   0.0001000    0.000000    0.001000    0.000000    0.001000
   1983.90   -0.016546    0.001997    0.025768    0.001996 -21.5289859   0.0001000    0.000000    0.001000    0.000000    0.001000
   1983.95   -0.084972    0.002031    0.050916    0.002039 -21.5668350   0.0001000    0.000000    0.001000    0.000000    0.001000
   1984.00   -0.134868    0.001544    0.091946    0.001433 -21.6016883   0.0001088    0.000036    0.000962   -0.000053    0.000962
   1984.05   -0.182007    0.001044    0.144975    0.000878 -21.6338716   0.0002383   -0.000111    0.000648   -0.000450    0.000503
   1984.10   -0.218275    0.001153    0.202677    0.001126 -21.6613406   0.0005234    0.000185    0.001242   -0.000045    0.000908
   1984.15   -0.241825    0.001326    0.265913    0.001103 -21.6908735   0.0004798    0.000007    0.000854   -0.000410    0.000462
   1984.20   -0.241921    0.001155    0.342475    0.001098 -21.7244666   0.0001024    0.000264    0.000463    0.000019    0.000351
   1984.25   -0.214148    0.001196    0.414472    0.000905 -21.7614794   0.0001127   -0.000308    0.000474   -0.000630    0.000368
   1984.30   -0.170944    0.002580    0.480015    0.002578 -21.7973419   0.0001241   -0.000059    0.000498   -0.000276    0.000398
   1984.35   -0.106298    0.002753    0.527660    0.001917 -21.8328158   0.0002502    0.000530    0.000534   -0.000082    0.000437
   1984.40   -0.036667    0.000857    0.557517    0.000691 -21.8620134   0.0000777   -0.000032    0.000375   -0.000176    0.000298
   1984.45    0.042867    0.000999    0.559341    0.000767 -21.8845861   0.0001374   -0.000198    0.000538   -0.000693    0.000448
   1984.50    0.118220    0.000970    0.543921    0.000757 -21.9030511   0.0001533    0.000321    0.000651   -0.000733    0.000485
   1984.55    0.192218    0.001109    0.505161    0.000858 -21.9146317   0.0000910   -0.000114    0.001032   -0.000485    0.000519
   1984.60    0.256064    0.000841    0.451368    0.000704 -21.9302829   0.0001212    0.000428    0.000476   -0.000042    0.000385
   1984.65    0.294555    0.000826    0.387457    0.000684 -21.9518342   0.0001491   -0.000518    0.000509   -0.000655    0.000382
   1984.70    0.307230    0.000967    0.316821    0.000749 -21.9772651   0.0001300   -0.000187    0.000500   -0.000366    0.000403
   1984.75    0.311001    0.000983    0.246495    0.000747 -22.0061288   0.0001282   -0.000788    0.000480   -0.000558    0.000391
   1984.80    0.284483    0.000985    0.180981    0.000739 -22.0383047   0.0001405   -0.000248    0.000547   -0.000295    0.000475
   1984.85    0.247492    0.001269    0.123065    0.000839 -22.0710741   0.0000890   -0.000331    0.000355   -0.000540    0.000293
   1984.90    0.197453    0.001136    0.080560    0.000830 -22.1015491   0.0001360    0.000073    0.000479    0.000030    0.000468
   1984.95    0.126044    0.000954    0.041106    0.000766 -22.1313121   0.0001682   -0.000335    0.000565   -0.000637    0.000543
   1985.00    0.044161    0.001497    0.022704    0.001052 -22.1577903   0.0001191    0.000370    0.000365   -0.000571    0.000274
   1985.05   -0.023507    0.001119    0.036660    0.001050 -22.1879605   0.0000847   -0.000055    0.000544   -0.000501    0.000310
   1985.10   -0.077573    0.001248    0.064507    0.000912 -22.2130095   0.0001655    0.000219    0.000677   -0.000349    0.000447
   1985.15   -0.133108    0.000970    0.102932    0.000789 -22.2400077   0.0001017    0.000167    0.000706   -0.000193    0.000755
   1985.20   -0.184226    0.001036    0.157561    0.000719 -22.2723005   0.0000710    0.000335    0.000837   -0.000671    0.000546
   1985.25   -0.201444    0.000922    0.230483    0.000714 -22.3086884   0.0000766    0.000616    0.000393   -0.000365    0.000278
   1985.30   -0.197572    0.000882    0.298367    0.000670 -22.3421816   0.0001030    0.000516    0.000488   -0.000238    0.000410
   1985.35   -0.184011    0.001063    0.364288    0.001113 -22.3760701   0.0000986    0.000501    0.000665   -0.000708    0.000393
   1985.40   -0.140384    0.001122    0.418576    0.000969 -22.4046670   0.0000870    0.000128    0.000539   -0.000404    0.000349
   1985.45   -0.095338    0.000911    0.458916    0.000711 -22.4306918   0.0000927    0.000614    0.000472   -0.000553    0.000374
   1985.50   -0.044952    0.000875    0.482374    0.000698 -22.4509545   0.0000920    0.000678    0.000453   -0.000396    0.000360
   1985.55    0.016834    0.000842    0.494157    0.000682 -22.4620861   0.0001025    0.000296    0.000558   -0.000689    0.000401
   1985.60    0.076333    0.000808    0.493470    0.000650 -22.4738698   0.0000951    0.000205    0.000526   -0.000367    0.000570
   1985.65    0.135466    0.000901    0.476387    0.000748 -22.4876296   0.0001325    0.000184    0.000599   -0.000524    0.000622
   1985.70    0.181797    0.000942    0.444991    0.000757 -22.5069996   0.0001017    0.000081    0.000533   -0.000505    0.000444
   1985.75    0.211253    0.000937    0.401708    0.000710 -22.5329562   0.0001047   -0.000213    0.000503   -0.000453    0.000515
   1985.80    0.227622    0.001075    0.347550    0.000901 -22.5655823   0.0000853    0.000032    0.000800   -0.000579    0.000586
   1985.85    0.228773    0.000842    0.298902    0.000695 -22.5994682   0.0000857   -0.000089    0.000465   -0.000644    0.000677
   1985.90    0.226654    0.000828    0.252125    0.000694 -22.6319266   0.0000871   -0.000141    0.000374   -0.000128    0.000297
   1985.95    0.209592    0.001066    0.209983    0.000828 -22.6631221   0.0000969   -0.000142    0.001161   -0.000556    0.000497
   1986.00    0.187278    0.001091    0.169807    0.000766 -22.6877586   0.0003091   -0.000158    0.000547   -0.000279    0.000835
   1986.05    0.147208    0.000895    0.137718    0.000641 -22.7116752   0.0000859   -0.000111    0.000516   -0.000130    0.000518
   1986.10    0.098544    0.000622    0.120269    0.000372 -22.7401935   0.0000602   -0.000322    0.000414    0.000127    0.000378
   1986.15    0.049225    0.003510    0.116832    0.003273 -22.7673116   0.0000586   -0.000281    0.000434    0.000215    0.000371
   1986.20   -0.004618    0.000524    0.120704    0.000368 -22.7914403   0.0000517   -0.000133    0.000380    0.000206    0.000329
   1986.25   -0.045161    0.000967    0.137819    0.000923 -22.8162272   0.0000541   -0.000215    0.000666    0.000126    0.000484
   1986.30   -0.075570    0.000893    0.173520    0.000626 -22.8463097   0.0000553    0.000590    0.000530    0.000417    0.000465
   1986.35   -0.091706    0.000949    0.210907    0.000861 -22.8764662   0.0001252   -0.000137    0.000646    0.000114    0.000765
   1986.40   -0.103701    0.000937    0.247833    0.000683 -22.9014110   0.0000506    0.000353    0.000476   -0.000116    0.000426
   1986.45   -0.098241    0.000952    0.286311    0.000631 -22.9155918   0.0000410    0.000399    0.000311    0.000040    0.000503
   1986.50   -0.072179    0.000976    0.326172    0.000614 -22.9286920   0.0000658    0.000193    0.000435   -0.000126    0.000407
   1986.55   -0.044367    0.000419    0.358555    0.000617 -22.9411683   0.0000541    0.000514    0.000384   -0.000044    0.000372
   1986.60   -0.016350    0.005261    0.376682    0.001439 -22.9520832   0.0000490    0.000523    0.000320    0.000025    0.000292
   1986.65    0.011516    0.001776    0.391761    0.000803 -22.9655600   0.0000480    0.000131    0.000380   -0.000121    0.000330
   1986.70    0.039502    0.000912    0.398005    0.000669 -22.9821097   0.0000547    0.000246    0.000336   -0.000003    0.000311
   1986.75    0.061440    0.000949    0.394350    0.000674 -23.0082747   0.0000596    0.000322    0.000430    0.000106    0.000413
   1986.80    0.084595    0.000839    0.390211    0.000605 -23.0377925   0.0000560    0.000011    0.000597   -0.000446    0.001050
   1986.85    0.108727    0.000901    0.380108    0.000701 -23.0659653   0.0000480   -0.000122    0.000439   -0.000419    0.000596
   1986.90    0.123269    0.000903    0.358620    0.000611 -23.0914350   0.0000487   -0.000209    0.000304   -0.000569    0.000361
   1986.95    0.139071    0.000883    0.334079    0.000650 -23.1146761   0.0000511   -0.000469    0.000385   -0.000605    0.000630
   1987.00    0.145871    0.000998    0.312543    0.000710 -23.1385007   0.0000560   -0.000184    0.000349   -0.000660    0.000346
   1987.05    0.139786    0.000751    0.287832    0.000579 -23.1614680   0.0000721   -0.000422    0.000340   -0.000219    0.000313
   1987.10    0.129756    0.000871    0.265646    0.000673 -23.1847588   0.0000630   -0.000384    0.000516    0.000004    0.000590
   1987.15    0.121602    0.000913    0.248155    0.000658 -23.2140408   0.0000651   -0.000136    0.000417   -0.000076    0.000385
   1987.20    0.109903    0.000848    0.224476    0.000660 -23.2476087   0.0000590   -0.000407    0.000684    0.000070    0.000481
   1987.25    0.094178    0.000859    0.213425    0.000662 -23.2792449   0.0000530   -0.000575    0.000485   -0.000007    0.000395
   1987.30    0.072647    0.000736    0.205153    0.000597 -23.3092851   0.0000539   -0.000393    0.000311    0.000166    0.000347
   1987.35    0.052297    0.000813    0.200620    0.000697 -23.3373122   0.0000653   -0.000219    0.000552   -0.000097    0.000542
   1987.40    0.030409    0.000784    0.197988    0.000626 -23.3623534   0.0000541   -0.000022    0.000629    0.000052    0.000985
   1987.45    0.014731    0.000850    0.199022    0.000638 -23.3839001   0.0000542   -0.000166    0.000337    0.000137    0.000325
   1987.50   -0.007425    0.000841    0.207018    0.000722 -23.3996576   0.0000560    0.000292    0.000349   -0.000128    0.000368
   1987.55   -0.025234    0.000805    0.217966    0.000581 -23.4107218   0.0000535   -0.000059    0.000365    0.000209    0.000326
   1987.60   -0.031030    0.002858    0.235687    0.001970 -23.4202546   0.0000810   -0.000104    0.000614   -0.000210    0.000805
   1987.65   -0.039020    0.001548    0.255029    0.001538 -23.4353870   0.0000652    0.000304    0.000440    0.000073    0.000478
   1987.70   -0.043393    0.000726    0.272768    0.000518 -23.4566841   0.0000675    0.000526    0.000501    0.000333    0.000491
   1987.75   -0.055675    0.000860    0.296371    0.000672 -23.4836634   0.0000680   -0.000169    0.000453   -0.000643    0.000492
   1987.80   -0.062545    0.000834    0.318594    0.000701 -23.5136314   0.0000610    0.000077    0.000487   -0.000360    0.000578
   1987.85   -0.059859    0.000786    0.342283    0.000609 -23.5441556   0.0000510    0.000192    0.000485   -0.000513    0.000848
   1987.90   -0.057303    0.001017    0.371488    0.000760 -23.5758023   0.0000556   -0.000064    0.000329   -0.000350    0.000363
   1987.95   -0.051122    0.000822    0.395402    0.000613 -23.6050580   0.0000620    0.000351    0.000356   -0.000516    0.000661
   1988.00   -0.024939    0.000796    0.412351    0.000697 -23.6343088   0.0000551   -0.000548    0.000394   -0.000332    0.000388
   1988.05    0.003924    0.000629    0.425163    0.000504 -23.6623653   0.0000584   -0.000503    0.000360   -0.000028    0.000394
   1988.10    0.044270    0.000756    0.433006    0.000566 -23.6862147   0.0000584   -0.000046    0.000331    0.000040    0.000380
   1988.15    0.066539    0.001769    0.430167    0.001320 -23.7197822   0.0000761   -0.000132    0.001620   -0.000043    0.001142
   1988.20    0.104795    0.000752    0.428164    0.000651 -23.7540441   0.0000533   -0.000041    0.000653    0.000000    0.000828
   1988.25    0.131977    0.001062    0.404964    0.000937 -23.7835034   0.0000646    0.000032    0.001128   -0.000003    0.001428
   1988.30    0.148940    0.000833    0.377738    0.000824 -23.8189667   0.0000416   -0.000219    0.000391   -0.000267    0.000293
   1988.35    0.170740    0.000893    0.354321    0.000751 -23.8489602   0.0000491   -0.000236    0.000636    0.000212    0.000433
   1988.40    0.174337    0.000961    0.321994    0.000852 -23.8779259   0.0000530   -0.000106    0.000333   -0.000040    0.000391
   1988.45    0.165469    0.000775    0.288783    0.000675 -23.9001174   0.0000389    0.000078    0.000283   -0.000144    0.000309
   1988.50    0.167620    0.000996    0.251595    0.000747 -23.9113961   0.0000430    0.000085    0.000296   -0.000175    0.000304
   1988.55    0.161299    0.000961    0.216140    0.000830 -23.9193811   0.0000430   -0.000252    0.000156    0.000123    0.000236
   1988.60    0.140381    0.001600    0.181411    0.001132 -23.9298322   0.0000793    0.000211    0.002747   -0.000132    0.001920
   1988.65    0.107540    0.000932    0.154771    0.000756 -23.9412635   0.0000585    0.000045    0.000936    0.000060    0.000776
